/* DATA DESCRIPTION:
Citation:	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at station GRL_S23 on the Greenland ice sheet [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.970150, 
	In: Van Tiggelen, M et al. (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at 19 stations on the Greenland ice sheet (2003-2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.970127
Abstract:	Daily averaged surface energy balance (SEB) components and meteorological quantities at 19 locations on the Greenland ice sheet. Three stations are located in the accumulation zone (S10, KAN_U and S21), while the other locations are in the ablation zone. Seven stations are part of the IMAU network , while the other stations are from the PROMICE network. The longest time series span between 2003 and 2023 (S5, S6 and S9, all located along the K-transect in West Greenland). The data contains modelled and measured turbulent heat fluxes, all four radiation components, daily melt energy, subsurface heat flux, air temperature, wind and humidity corrected at standard heights above the surface, height of the sensor, snow accumulation measured by a sonic height ranger, ice/snow ablation measured by a draw-wire, a pressure transducer depth assembly, or acoustic ranger mounted on a separate stake. Days with at least one missing sample are removed from the dataset.
Keyword(s):	automatic weather station; Greenland; surface energy balance
Related to:	Fausto, Robert S; van As, Dirk; Mankoff, Kenneth D; Vandecrux, Baptiste; Citterio, Michele; Ahlstrøm, Andreas P; Andersen, Signe B; Colgan, William; Karlsson, Nanna Bjørnholt; Kjeldsen, Kristian Kjellerup; Korsgaard, Niels J; Larsen, Signe H; Nielsen, Søren; Pedersen, Allan Ø; Shields, Christopher L; Solgaard, Anne M; Box, Jason E (2021): Programme for Monitoring of the Greenland Ice Sheet (PROMICE) automatic weather station data. Earth System Science Data, 13(8), 3819-3845, https://doi.org/10.5194/essd-13-3819-2021
	How, Penelope; Abermann, Jakob; Ahlstrøm, Andreas P; Andersen, Signe B; Box, Jason E; Citterio, Michele; Colgan, William; Fausto, Robert S; Karlsson, Nanna Bjørnholt; Jakobsen, Jette; Langley, Kirsty; Larsen, Signe H; Lund, Mads C; Mankoff, Kenneth D; Pedersen, Allan Ø; Rutishauser, Anja; Shield, C L; Solgaard, Anne M; van As, Dirk; Vandecrux, Baptiste; Wright, Patrick J (2022): PROMICE and GC-Net automated weather station data in Greenland [dataset]. GEUS Dataverse, https://doi.org/10.22008/FK2/IW73UU
	Smeets, Paul C J P; van den Broeke, Michiel R; Boot, Wim; Cover, Giorgio; Eijkelboom, Mark; Greuell, Wouter; Tijm-Reijmer, Carleen H; Snellen, Henk; van de Wal, Roderik S W (2022): Automatic weather station data collected from 2003 to 2021 at the Greenland ice sheet along the K-transect, West-Greenland [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.947483
	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Surface energy balance closure over melting snow and ice from in situ measurements on the Greenland ice sheet. Journal of Glaciology, 1-11, https://doi.org/10.1017/jog.2024.68
Coverage:	LATITUDE: 78.920000 * LONGITUDE: -21.450000
	DATE/TIME START: 2016-08-14T00:00:00 * DATE/TIME END: 2020-11-22T00:00:00
	MINIMUM HEIGHT above ground: 2 m * MAXIMUM HEIGHT above ground: 10 m
Event(s):	GRL_S23 (S23) * LATITUDE: 78.920000 * LONGITUDE: -21.450000 * DATE/TIME START: 2016-08-14T00:00:00 * DATE/TIME END: 2020-11-22T00:00:00 * ELEVATION: 142.0 m * LOCATION: Zachariae Isstrøm, Northeast Greenland Ice Sheet * METHOD/DEVICE: Automatic weather station (AWS) * COMMENT: IMAU
Parameter(s):	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 1, see parameter comments
	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 2, see parameter comments
	DATE/TIME (Date/Time) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 10m height
	Pressure, atmospheric, daily mean [hPa] (PPPP day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Short-wave downward (GLOBAL) radiation, daily mean [W/m**2] (SWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Short-wave upward (REFLEX) radiation, daily mean [W/m**2] (SWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Long-wave downward radiation, daily mean [W/m**2] (LWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Long-wave upward radiation, daily mean [W/m**2] (LWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Heat, flux, sensible, modeled [W/m**2] (Qh mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown)
	Heat, flux, latent, modeled [W/m**2] (Qe mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown)
	Soil heat, flux, modeled [W/m**2] (Soil heat flux mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: subsurface, positive upwards (GHFup)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of sensor AWS boom above the surface (z_u)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: from LWU and emissitivty = 1 (Ts_obs)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled using SEB model (Ts_mod)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled daily melt energy using SEB model and Ts_mod (melt_mod)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of AWS boom above the surface measured by sonic Height ranger (z_boom)
	Wire length [m] (Wire length) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: length of ablation draw wire (z_adw)
	Density, surface [mg/cm**3] (Surface den) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: estimated
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_adw)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_boom)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to snow accumulation estimated from dz_boom (acc_day)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_SEB)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to melt estimated from sum of SEB when Tsmax > -2 C (melt_day)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to sublimation from LHFdown (subl_day)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: maximum daily, using LWu and emissivity ' 1 (Tsmax)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from draw wire (dz_adw)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on AWS boom (dz_boom)
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from SEB model
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from AWS data
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	38815 data points
*/
Height [m] (height 1, see parameter comments)	Height [m] (height 2, see parameter comments)	Date/Time	TTT day m [°C] (Automatic weather station)	TTT day m [°C] (corrected at 2m height)	Humidity spec daily m [g/kg]	Humidity spec daily m [g/kg] (corrected at 2m height)	RH day m [%] (Automatic weather station)	RH day m [%] (corrected at 2m height)	ff day m [m/s]	ff day m [m/s] (corrected at 10m height)	PPPP day m [hPa] (Automatic weather station)	SWD day m [W/m**2] (Pyranometer)	SWU day m [W/m**2] (Pyranometer)	LWD day m [W/m**2] (Pyrgeometer)	LWU day m [W/m**2] (Pyrgeometer)	Qh mod [W/m**2] (surface, positive downwards (...)	Qe mod [W/m**2] (surface, positive downwards (...)	Soil heat flux mod [W/m**2] (subsurface, positive upwards ...)	Height [m] (of sensor AWS boom above the ...)	Surf temp [°C] (from LWU and emissitivty = 1 ...)	Surf temp [°C] (modelled using SEB model (Ts_...)	Melt E [W/m**2] (modelled daily melt energy us...)	Height [m] (of AWS boom above the surface...)	Wire length [m] (length of ablation draw wire ...)	Surface den [mg/cm**3] (estimated)	Melt E [W/m**2] (daily, (melt_day_dz_adw))	Melt E [W/m**2] (daily, (melt_day_dz_boom))	Height change [m] (daily, due to snow accumulati...)	Melt E [W/m**2] (daily, (melt_day_SEB))	Height change [m] (daily, due to melt estimated ...)	Height change [m] (daily, due to sublimation fro...)	Surf temp [°C] (maximum daily, using LWu and ...)	Height change [m] (daily, from draw wire (dz_adw))	Height change [m] (daily, from sonic Height rang...)	Samples [#] (valid hourly samples from SEB...)	Samples [#] (valid hourly samples from AWS...)
2	10	2019-11-02	-19.555	-19.318	0.548	0.568	81.837	68.515	2.663	3.740	1007.105		0.000	195.511	230.535	16.753	-6.362	14.677	2.992	-20.586	-21.844	0.000	2.994		400.102			0.000	0.000	0.000	0.000	-18.213		0.010	9	19
2	10	2019-11-03	-18.816	-19.054	0.603	0.596	84.499	70.694	4.211	5.716	1009.184		0.000	195.942	234.588	21.952	-8.967	11.607	2.999	-20.175	-21.334	0.000	2.999		400.200			-0.005	0.000	0.000	0.001	-18.147		-0.005	5	19
2	10	2019-11-04	-17.667	-17.468	0.666	0.687	83.971	71.518	1.260	1.471	1013.050		0.000	230.868	240.577	1.165	-4.927	11.095	3.000	-18.018	-18.547	0.000	2.997		400.200			0.000	0.000	0.000	0.000	-16.566		0.000	6	20
2	10	2019-11-05	-22.275	-22.824	0.497	0.489	97.474	80.801	0.600	0.482	1011.000		0.000	175.249	212.239	6.183	0.214	27.599	3.000	-26.189	-26.347	0.000	2.990		400.198			0.000	0.000	0.000	-0.000	-26.189		0.000	1	2
2	10	2019-11-06																	2.999						400.198			0.000	0.000	0.000					0	0
2	10	2019-11-07									1010.667								2.998						400.198			0.000	0.000	0.000					0	0
2	10	2019-11-08	-22.400	-22.324	0.497	0.505	98.120	79.444	1.617	2.344	1006.188		0.000	225.909	225.504	-3.423	-4.243	9.382	2.998	-21.954	-21.828	0.000	2.998		400.199			0.000	0.000	0.000	0.000	-21.954		0.005	2	6
2	10	2019-11-09	-21.679	-21.224	0.498	0.519	91.584	74.174	1.929	2.602	1007.857		0.000	226.138	226.429	1.076	-5.207	10.475	3.000	-21.300	-21.033	0.000	2.999		400.200			-0.010	0.000	0.000	0.000	-20.575		-0.010	5	14
2	10	2019-11-10																	3.002						400.115			0.000	0.000	0.000					0	0
2	10	2019-11-11	-25.083	-24.995	0.390	0.399	100.000	79.244	1.067	1.247	1001.250		0.000	216.409	216.420	-2.246	-2.275	17.010	3.009	-24.639	-23.957	0.000	2.987		400.100			-0.010	0.000	0.000	0.000	-24.639		-0.010	1	3
2	10	2019-11-12																	3.015						400.098			0.000	0.000	0.000					0	0
2	10	2019-11-13																	3.021						400.191			0.000	0.000	0.000					0	0
2	10	2019-11-14																	3.028						400.097			0.000	0.000	0.000					0	0
2	10	2019-11-15	-21.700	-21.223	0.555	0.588	99.943	81.959	0.175	0.234	985.500	0.000	0.000	224.742	224.489	0.454	-0.269	-0.374	3.030	-21.684	-21.146	0.000	3.005		400.248			0.000	0.000	0.000	0.000	-21.684		0.000	1	2
2	10	2019-11-16	-12.143	-11.872	0.903	0.935	68.372	61.346	4.655	5.570	994.286	0.032	0.004	209.896	253.552	48.744	-17.767	-9.556	3.026	-14.303	-15.290	0.000	3.041		400.172			-0.080	0.000	0.000	0.001	-13.491		-0.080	13	21
2	10	2019-11-17	-11.077	-11.027	1.031	1.047	71.066	64.330	2.017	2.534	1008.292		0.000	248.638	260.210	17.981	-9.013	-9.167	3.047	-12.749	-13.482	0.000	3.060		400.205			-0.020	0.000	0.000	0.001	-11.745		-0.020	17	24
2	10	2019-11-18	-15.864	-14.727	0.703	0.799	70.932	63.015	2.595	3.238	999.905		0.000	206.344	241.912	18.691	-9.942	5.164	3.022	-16.356	-17.294	0.000	3.029		400.243			-0.110	0.000	0.000	0.001	-11.745		-0.110	12	21
2	10	2019-11-19	-16.588	-16.787	0.624	0.629	70.249	61.186	2.814	2.593	1002.119		0.000	182.107	233.596	22.519	-4.446	9.456	3.034	-20.132	-21.676	0.000	3.055		400.208			-0.050	0.000	0.000	0.000	-18.423		-0.050	9	21
2	10	2019-11-20	-16.574	-16.608	0.736	0.744	83.103	71.284	0.900	1.084	1002.262		0.000	196.647	231.835	11.240	-0.510	12.575	3.088	-20.027	-20.931	0.000	3.092		400.171			0.000	0.000	0.000	0.000	-17.621		0.020	8	21
2	10	2019-11-21	-17.423	-17.617	0.671	0.673	82.206	70.586	1.525	1.805	1006.625		0.000	200.444	231.870	12.232	-2.673	9.941	3.107	-20.175	-21.221	0.000	3.102		400.270			0.000	0.000	0.000	0.000	-18.681		0.030	4	20
2	10	2019-11-22	-17.250	-17.158	0.678	0.680	81.117	68.477	2.402	3.217	1007.025		0.000	201.396	235.794	19.457	-5.347	5.758	3.106	-19.121	-20.264	0.000	3.096		400.224			-0.040	0.000	0.000	0.000	-16.831		-0.040	9	20
2	10	2019-11-23	-20.659	-21.175	0.411	0.414	68.730	59.003	2.982	2.913	1008.059		0.000	157.814	220.798	24.032	-4.023	17.919	3.039	-23.956	-25.785	0.000	3.033		400.179			-0.045	0.000	0.000	0.000	-22.657		-0.045	6	17
2	10	2019-11-24	-23.586	-23.758	0.412	0.412	91.805	73.690	0.829	1.151	1005.700		0.000	177.672	211.382	8.585	-0.507	16.745	3.023	-26.140	-27.921	0.000	3.024		400.262			0.000	0.000	0.000	0.000	-25.748		0.000	2	7
2	10	2019-11-25	-21.341	-18.250	0.531	0.661	93.067	71.484	0.712	1.284	1001.917		0.000	201.454	217.071	17.670	0.052	6.883	3.017	-22.733	-22.468	0.000	3.017		400.157			0.000	0.000	0.000	-0.000	-18.479		0.000	3	11
2	10	2019-11-26	-22.550	-22.475	0.449	0.447	90.258	71.437	5.100	5.883	1006.750		0.000	215.378	221.493	17.524	-7.204	12.319	3.010	-23.359	-22.970	0.000	3.008		400.264			0.000	0.000	0.000	0.001	-23.359		0.020	1	4
2	10	2019-11-27	-23.194	-22.999	0.409	0.428	87.995	72.044	2.337	2.331	1014.250		0.000	157.318	212.864	16.632	-0.708	17.922	3.008	-25.655	-27.139	0.000	3.011		400.192			-0.030	0.000	0.000	0.000	-25.655		-0.030	1	8
2	10	2019-11-28																	3.023						400.197			0.000	0.000	0.000					0	0
2	10	2019-11-29																	3.046						400.207			0.000	0.000	0.000					0	0
2	10	2019-11-30																	3.069						400.201			0.000	0.000	0.000					0	0
2	10	2019-12-01	-21.200	-21.280	0.445	0.453	77.823	64.612	1.500	1.684	1002.000		0.000	224.756	220.993	9.162	-1.838	12.180	3.091	-23.211	-21.421	0.000	3.013		400.147			0.000	0.000	0.000	0.000	-23.211		0.025	1	2
2	10	2019-12-02	-21.350	-20.737	0.572	0.612	98.556	81.163	0.980	1.166	979.192		0.000	230.642	228.704	-0.126	-2.382	-2.499	3.108	-20.663	-20.684	0.000	3.108		400.221			0.000	0.000	0.000	0.000	-19.219		0.010	5	10
2	10	2019-12-03	-16.739	-16.889	0.878	0.878	96.918	83.372	2.404	3.181	975.109		0.000	247.633	245.080	0.634	-5.775	-14.603	3.125	-16.873	-17.661	0.000	3.126		400.230			0.000	0.000	0.000	0.000	-14.506		0.030	11	23
2	10	2019-12-04	-9.448	-9.324	1.670	1.693	96.081	87.913	3.417	4.172	981.065		0.000	277.371	274.058	0.639	-8.901	-19.374	3.059	-9.397	-10.320	0.000	3.038		400.173			-0.105	0.000	0.000	0.001	-8.118		-0.105	16	23
2	10	2019-12-05	-10.627	-10.663	1.387	1.392	88.903	80.714	5.171	6.704	987.500		0.000	270.075	267.503	6.405	-16.145	-8.611	3.019	-11.083	-11.531	0.000	3.030		400.139			-0.050	0.000	0.000	0.001	-9.310		-0.050	12	24
2	10	2019-12-06	-11.429	-11.345	1.305	1.327	91.247	82.351	7.376	8.610	994.762		0.000	262.743	265.774	6.152	-19.337	-7.218	3.010	-11.508	-12.165	0.000	3.049		400.139			-0.070	0.000	0.000	0.001	-11.252		-0.070	12	21
2	10	2019-12-07	-15.988	-15.925	0.924	0.940	96.178	82.913	1.954	2.599	1005.433		0.000	225.708	240.477	11.402	-2.651	16.521	3.010	-17.978	-17.162	0.000			400.140			0.000	0.000	0.000	0.000	-12.735			6	13
2	10	2019-12-08	-21.907	-20.235	0.453	0.477	85.103	62.127	1.300	1.403	999.727		0.000	186.681	214.453	21.840	0.015	28.637	3.010	-25.650	-24.881	0.000	2.970		400.140			-0.020	0.000	0.000	-0.000	-25.650		-0.020	1	7
2	10	2019-12-09	-19.425	-19.217	0.531	0.555	78.268	66.193	3.707	4.216	1000.344		0.000	188.720	224.847	32.332	-4.792	3.106	3.010	-21.995	-21.977	0.000			400.146			0.000	0.000	0.000	0.000	-20.032			5	14
2	10	2019-12-10	-20.974	-20.821	0.483	0.499	82.265	68.079	1.759	1.980	998.706		0.000	178.842	216.651	18.124	-0.654	16.829	3.010	-24.263	-24.402	0.000			400.158			0.000	0.000	0.000	0.000	-23.359			6	17
2	10	2019-12-11	-24.380		0.381		91.315		1.920		998.800		0.000	175.953	206.939				3.010						400.158			0.000	0.000	0.000					0	5
2	10	2019-12-12									997.500								3.010						400.158			0.000	0.000	0.000					0	0
2	10	2019-12-13	-19.654	-18.116	0.590	0.736	85.741	79.021	8.338	10.623	993.857		0.000	239.034	234.523	-9.336	-18.864	-7.139	3.010	-17.795	-18.536	0.000	3.014		400.220			0.000	0.000	0.000	0.001	-16.632		0.000	6	13
2	10	2019-12-14	-15.889	-15.938	0.884	0.892	93.207	80.546	3.795	4.822	1005.068		0.000	243.106	245.979	-0.309	-9.601	-1.980	3.001	-16.693	-17.152	0.000	3.001		400.282			-0.030	0.000	0.000	0.001	-14.376		-0.030	8	22
2	10	2019-12-15	-16.339	-16.096	0.724	0.746	80.602	69.440	2.136	2.509	1011.917		0.000	194.752	233.825	23.892	-1.822	4.075	3.000	-19.234	-20.054	0.000	3.002		400.211			0.000	0.000	0.000	0.000	-17.622		0.005	11	18
2	10	2019-12-16	-23.467	-22.644	0.453	0.496	99.899	80.794	0.550	0.701	1013.571		0.000	208.668	213.575	7.072	0.177	14.511	2.991	-25.655	-24.583	0.000	2.989		400.211			0.000	0.000	0.000	-0.000	-25.655		0.000	1	6
2	10	2019-12-17	-18.481	-18.241	0.650	0.660	88.963	73.679	2.308	2.627	1016.192		0.000	237.511	237.906	1.899	-5.905	-0.238	2.999	-18.506	-18.735	0.000	2.999		400.210			0.000	0.000	0.000	0.000	-17.881		0.000	8	13
2	10	2019-12-18	-21.483	-21.959	0.485	0.471	88.569	72.428	0.852	1.157	1016.048		0.000	174.609	209.360	14.135	0.096	16.121	2.998	-26.290	-26.059	0.000	2.994		400.210			0.000	0.000	0.000	-0.000	-24.363		0.000	7	21
2	10	2019-12-19	-21.167	-23.802	0.476	0.423	84.418	76.557	0.950	0.183	1015.000		0.000	171.418	209.325	7.202	0.335	26.251	2.994	-29.449	-29.039	0.000	2.997		400.210			-0.020	0.000	0.000	-0.000	-29.449		-0.020	1	6
2	10	2019-12-20																	2.999						400.224			0.000	0.000	0.000					0	0
2	10	2019-12-21	-19.008	-18.222	0.609	0.656	86.537	72.242	2.833	3.813	1005.885		0.000	221.578	232.458	23.045	-4.387	4.375	3.008	-20.172	-20.225	0.000	3.007		400.139			0.000	0.000	0.000	0.000	-18.680		0.000	5	12
2	10	2019-12-22	-16.459	-17.051	0.709	0.675	78.922	67.133	4.773	5.588	1002.136		0.000	220.123	241.113	18.851	-13.157	-1.645	3.010	-18.236	-18.654	0.000	3.009		400.133			0.000	0.000	0.000	0.001	-16.567		0.005	8	22
2	10	2019-12-23	-15.078	-14.821	0.841	0.878	81.620	71.765	6.383	8.264	998.239		0.000	220.289	246.944	20.967	-18.322	-4.508	3.015	-15.736	-16.412	0.000	3.020		400.106			0.000	0.000	0.000	0.001	-13.616		0.010	11	23
2	10	2019-12-24	-18.202	-18.357	0.540	0.543	70.720	60.211	4.195	5.018	1005.773		0.000	170.778	228.239	43.239	-7.790	9.907	3.004	-21.378	-22.049	0.000	2.996		400.139			-0.040	0.000	0.000	0.001	-18.420		-0.040	8	22
2	10	2019-12-25	-23.070		0.389		82.198		2.060		1011.800				211.542				2.975				2.974		400.253			0.000	0.000	0.000				0.000	0	5
2	10	2019-12-26	-20.762	-20.495	0.533	0.548	89.831	73.432	4.975	6.554	1009.125		0.000	235.179	231.316	-5.946	-13.632	-3.010	2.971	-20.176	-20.748	0.000	2.976		400.168			0.000	0.000	0.000	0.001	-18.681		0.040	5	8
2	10	2019-12-27	-18.170	-18.337	0.681	0.675	89.203	74.878	6.791	7.639	1007.848		0.000	236.394	239.688	-2.127	-15.224	0.291	3.003	-18.325	-18.953	0.000	3.018		400.165			0.000	0.000	0.000	0.001	-17.091		0.025	11	23
2	10	2019-12-28	-22.260		0.410		79.460		1.920		1003.300		0.000	177.443	215.144				3.001				2.998		400.192			0.000	0.000	0.000				0.010	0	10
2	10	2019-12-29																	3.013						400.167			0.000	0.000	0.000					0	0
2	10	2019-12-30	-18.864	-18.233	0.489	0.510	67.461	55.110	5.483	6.187	984.214		0.000	182.185	224.669	66.677	-9.133	0.050	3.027	-21.820	-21.634	0.000	3.024		400.244			0.000	0.000	0.000	0.001	-21.401		0.030	2	7
2	10	2019-12-31	-18.244	-18.597	0.489	0.492	63.277	54.648	4.425	4.751	982.222		0.000	164.256	224.406	54.270	-6.547	11.154	3.019	-22.781	-22.771	0.000	3.021		400.139			-0.035	0.000	0.000	0.000	-21.403		-0.035	3	9
2	10	2020-01-01																	3.030						400.126			0.000	0.000	0.000					0	0
2	10	2020-01-02																	3.054						400.111			0.000	0.000	0.000					0	0
2	10	2020-01-03	-21.433		0.372		66.479		5.333		999.000								3.078				3.023		400.147			0.000	0.000	0.000				0.020	0	3
2	10	2020-01-04																	3.102						400.161			0.000	0.000	0.000					0	0
2	10	2020-01-05																	3.126						400.128			0.000	0.000	0.000					0	0
2	10	2020-01-06	-18.122	-17.765	0.667	0.699	85.510	72.696	3.133	4.035	986.667		0.000	245.797	240.976	-3.836	-11.610	-10.235	3.141	-17.475	-18.332	0.000	3.149		400.213			0.000	0.000	0.000	0.001	-17.091		0.020	6	9
2	10	2020-01-07	-14.271	-14.079	1.062	1.121	92.531	83.438	6.454	8.556	975.271		0.000	258.929	255.233	-5.431	-16.524	-11.207	3.076	-13.879	-14.705	0.000	3.068		400.195			-0.095	0.000	0.000	0.001	-11.377		-0.095	14	24
2	10	2020-01-08	-16.035	-15.779	0.956	0.983	98.781	84.921	11.109	13.510	968.022		0.000	252.198	249.601	-14.834	-22.154	-6.306	3.053	-15.352	-16.177	0.000	3.058		400.201			0.000	0.000	0.000	0.002	-13.995		0.010	15	23
2	10	2020-01-09	-16.339	-15.190	0.941	1.044	99.206	85.614	11.250	14.314	988.023		0.000	238.469	248.367	-15.420	-23.651	-5.928	3.068	-14.785	-15.708	0.000	3.072		400.080			0.000	0.000	0.000	0.002	-13.113		0.045	12	22
2	10	2020-01-10	-20.768	-20.785	0.547	0.535	92.145	73.460	6.306	7.165	1003.676		0.000	183.628	226.010	22.239	-8.304	8.994	3.055	-21.781	-22.297	0.000	3.058		400.159			-0.150	0.000	0.000	0.001	-20.780		-0.150	5	17
2	10	2020-01-11	-21.068	-20.891	0.457	0.472	78.671	64.875	2.721	3.350	1001.789		0.000	185.195	220.719	18.673	-4.530	10.637	3.017	-23.116	-23.666	0.000	3.014		400.208			0.000	0.000	0.000	0.000	-20.030		0.000	6	19
