/* DATA DESCRIPTION:
Citation:	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at station GRL_S10 on the Greenland ice sheet [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.970151, 
	In: Van Tiggelen, M et al. (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at 19 stations on the Greenland ice sheet (2003-2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.970127
Abstract:	Daily averaged surface energy balance (SEB) components and meteorological quantities at 19 locations on the Greenland ice sheet. Three stations are located in the accumulation zone (S10, KAN_U and S21), while the other locations are in the ablation zone. Seven stations are part of the IMAU network , while the other stations are from the PROMICE network. The longest time series span between 2003 and 2023 (S5, S6 and S9, all located along the K-transect in West Greenland). The data contains modelled and measured turbulent heat fluxes, all four radiation components, daily melt energy, subsurface heat flux, air temperature, wind and humidity corrected at standard heights above the surface, height of the sensor, snow accumulation measured by a sonic height ranger, ice/snow ablation measured by a draw-wire, a pressure transducer depth assembly, or acoustic ranger mounted on a separate stake. Days with at least one missing sample are removed from the dataset.
Keyword(s):	automatic weather station; Greenland; surface energy balance
Related to:	Fausto, Robert S; van As, Dirk; Mankoff, Kenneth D; Vandecrux, Baptiste; Citterio, Michele; Ahlstrøm, Andreas P; Andersen, Signe B; Colgan, William; Karlsson, Nanna Bjørnholt; Kjeldsen, Kristian Kjellerup; Korsgaard, Niels J; Larsen, Signe H; Nielsen, Søren; Pedersen, Allan Ø; Shields, Christopher L; Solgaard, Anne M; Box, Jason E (2021): Programme for Monitoring of the Greenland Ice Sheet (PROMICE) automatic weather station data. Earth System Science Data, 13(8), 3819-3845, https://doi.org/10.5194/essd-13-3819-2021
	How, Penelope; Abermann, Jakob; Ahlstrøm, Andreas P; Andersen, Signe B; Box, Jason E; Citterio, Michele; Colgan, William; Fausto, Robert S; Karlsson, Nanna Bjørnholt; Jakobsen, Jette; Langley, Kirsty; Larsen, Signe H; Lund, Mads C; Mankoff, Kenneth D; Pedersen, Allan Ø; Rutishauser, Anja; Shield, C L; Solgaard, Anne M; van As, Dirk; Vandecrux, Baptiste; Wright, Patrick J (2022): PROMICE and GC-Net automated weather station data in Greenland [dataset]. GEUS Dataverse, https://doi.org/10.22008/FK2/IW73UU
	Smeets, Paul C J P; van den Broeke, Michiel R; Boot, Wim; Cover, Giorgio; Eijkelboom, Mark; Greuell, Wouter; Tijm-Reijmer, Carleen H; Snellen, Henk; van de Wal, Roderik S W (2022): Automatic weather station data collected from 2003 to 2021 at the Greenland ice sheet along the K-transect, West-Greenland [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.947483
	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Surface energy balance closure over melting snow and ice from in situ measurements on the Greenland ice sheet. Journal of Glaciology, 1-11, https://doi.org/10.1017/jog.2024.68
Coverage:	LATITUDE: 67.000300 * LONGITUDE: -47.025300
	DATE/TIME START: 2010-08-17T00:00:00 * DATE/TIME END: 2016-04-17T00:00:00
	MINIMUM HEIGHT above ground: 2 m * MAXIMUM HEIGHT above ground: 10 m
Event(s):	GRL_S10 (S10) * LATITUDE: 67.000300 * LONGITUDE: -47.025300 * DATE/TIME START: 2010-08-17T00:00:00 * DATE/TIME END: 2016-04-17T00:00:00 * ELEVATION: 1840.0 m * LOCATION: West Greenland Ice Sheet * METHOD/DEVICE: Automatic weather station (AWS) * COMMENT: K-transect; IMAU
Parameter(s):	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 1, see parameter comments
	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 2, see parameter comments
	DATE/TIME (Date/Time) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 10m height
	Pressure, atmospheric, daily mean [hPa] (PPPP day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Short-wave downward (GLOBAL) radiation, daily mean [W/m**2] (SWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Short-wave upward (REFLEX) radiation, daily mean [W/m**2] (SWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Long-wave downward radiation, daily mean [W/m**2] (LWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Long-wave upward radiation, daily mean [W/m**2] (LWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Heat, flux, sensible, modeled [W/m**2] (Qh mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown)
	Heat, flux, latent, modeled [W/m**2] (Qe mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown)
	Soil heat, flux, modeled [W/m**2] (Soil heat flux mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: subsurface, positive upwards (GHFup)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of sensor AWS boom above the surface (z_u)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: from LWU and emissitivty = 1 (Ts_obs)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled using SEB model (Ts_mod)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled daily melt energy using SEB model and Ts_mod (melt_mod)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of AWS boom above the surface measured by sonic Height ranger (z_boom)
	Density, surface [mg/cm**3] (Surface den) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: estimated
	Heat, flux, sensible [W/m**2] (Qh) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown_obs)
	Heat, flux, latent [W/m**2] (Qe) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown_obs)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_boom)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to snow accumulation estimated from dz_boom (acc_day)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_SEB)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to melt estimated from sum of SEB when Tsmax > -2 C (melt_day)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to sublimation from LHFdown (subl_day)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: maximum daily, using LWu and emissivity ' 1 (Tsmax)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on AWS boom (dz_boom)
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from SEB model
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from AWS data
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	55182 data points
*/
Height [m] (height 1, see parameter comments)	Height [m] (height 2, see parameter comments)	Date/Time	TTT day m [°C] (Automatic weather station)	TTT day m [°C] (corrected at 2m height)	Humidity spec daily m [g/kg]	Humidity spec daily m [g/kg] (corrected at 2m height)	RH day m [%] (Automatic weather station)	RH day m [%] (corrected at 2m height)	ff day m [m/s]	ff day m [m/s] (corrected at 10m height)	PPPP day m [hPa] (Automatic weather station)	SWD day m [W/m**2] (Pyranometer)	SWU day m [W/m**2] (Pyranometer)	LWD day m [W/m**2] (Pyrgeometer)	LWU day m [W/m**2] (Pyrgeometer)	Qh mod [W/m**2] (surface, positive downwards (...)	Qe mod [W/m**2] (surface, positive downwards (...)	Soil heat flux mod [W/m**2] (subsurface, positive upwards ...)	Height [m] (of sensor AWS boom above the ...)	Surf temp [°C] (from LWU and emissitivty = 1 ...)	Surf temp [°C] (modelled using SEB model (Ts_...)	Melt E [W/m**2] (modelled daily melt energy us...)	Height [m] (of AWS boom above the surface...)	Surface den [mg/cm**3] (estimated)	Qh [W/m**2] (surface, positive downwards (...)	Qe [W/m**2] (surface, positive downwards (...)	Melt E [W/m**2] (daily, (melt_day_dz_boom))	Height change [m] (daily, due to snow accumulati...)	Melt E [W/m**2] (daily, (melt_day_SEB))	Height change [m] (daily, due to melt estimated ...)	Height change [m] (daily, due to sublimation fro...)	Surf temp [°C] (maximum daily, using LWu and ...)	Height change [m] (daily, from sonic Height rang...)	Samples [#] (valid hourly samples from SEB...)	Samples [#] (valid hourly samples from AWS...)
2	10	2014-05-20	-5.290	-5.285	2.955	2.965	96.996	92.278	5.038	5.617	815.542	320.904	273.597	262.746	291.620	1.334	-5.736	-6.773	3.081	-5.396	-5.106	0.548	2.604	400.246			1.297	0.000	7.258	0.005	0.000	-1.208	0.001	24	24
2	10	2014-05-21	-4.897	-4.880	3.057	3.068	97.975	93.595	5.570	6.212	813.358	265.746	231.200	285.699	294.406	-1.416	-6.403	-3.145	3.081	-4.720	-4.065	0.000	2.600	400.254				0.000	0.000	0.000	0.000	-3.013	0.003	24	24
2	10	2014-05-22	-10.734	-10.783	1.707	1.716	88.294	79.910	6.244	6.949	810.288	355.382	314.486	203.964	263.143	14.868	-6.962	7.835	3.071	-12.242	-12.137	0.000	2.595	400.239				-0.020	0.000	0.000	0.001	-7.557	-0.020	24	24
2	10	2014-05-23	-12.513	-12.486	1.622	1.635	98.436	87.496	4.803	5.361	804.708	288.930	258.970	251.488	263.145	-1.659	-6.601	2.165	3.050	-12.207	-11.627	0.000	2.579	400.230				-0.000	0.000	0.000	0.001	-7.543	-0.000	24	24
2	10	2014-05-24	-13.546	-13.512	1.428	1.442	97.984	86.275	3.638	4.067	809.417	302.032	282.348	228.960	259.596	-2.256	-5.423	3.082	3.045	-13.040	-14.073	0.000	2.562	400.301				-0.015	0.000	0.000	0.000	-10.583	-0.015	24	24
2	10	2014-05-25	-17.013	-17.028	1.075	1.084	94.999	80.940	2.829	3.149	807.958	307.483	288.990	201.500	241.934	1.401	-3.302	8.089	3.045	-17.741	-19.004	0.000	2.566	400.293				0.000	0.000	0.000	0.000	-10.406	0.008	24	24
2	10	2014-05-26	-16.784	-16.885	1.065	1.072	93.266	79.948	5.033	5.606	811.241	312.631	270.276	199.547	242.419	8.147	-5.247	2.702	3.047	-17.725	-17.619	0.000	2.565	400.260				-0.008	0.000	0.000	0.000	-9.789	-0.008	22	22
2	10	2014-05-27	-12.337	-12.316	1.497	1.516	92.713	82.807	1.694	1.887	811.975	360.924	301.402	229.000	262.808	-1.404	-4.198	-1.793	3.047	-12.266	-10.783	0.000	2.572	400.255				0.000	0.000	0.000	0.000	-7.295	0.018	24	24
2	10	2014-05-28	-14.878	-14.929	1.195	1.205	86.103	74.961	5.835	6.493	810.583	387.401	318.145	178.996	246.875	14.456	-6.659	1.583	3.044	-16.485	-15.678	0.000	2.563	400.135				-0.009	0.000	0.000	0.001	-7.873	-0.009	24	24
2	10	2014-05-29	-12.266	-12.315	1.425	1.437	84.023	74.882	5.995	6.673	808.933	384.260	314.462	203.595	257.140	12.764	-9.285	-2.401	3.048	-13.780	-12.781	0.000	2.567	400.236				0.000	0.000	0.000	0.001	-6.656	0.010	24	24
2	10	2014-05-30	-10.757	-10.842	1.597	1.608	80.667	73.327	6.364	7.078	807.287	394.294	325.225	192.144	261.454	18.707	-8.647	-2.376	3.058	-12.729	-12.292	0.000	2.576	400.228				0.000	0.000	0.000	0.001	-5.624	0.019	23	23
2	10	2014-05-31	-10.776	-10.846	1.590	1.605	79.718	72.450	5.423	6.026	809.137	386.976	318.174	185.757	261.114	18.248	-6.646	-1.997	3.062	-12.847	-12.578	0.000	2.583	400.186				0.000	0.000	0.000	0.001	-3.659	0.009	24	24
2	10	2014-06-01	-11.038	-11.110	1.524	1.539	75.831	68.968	5.602	6.223	806.188	388.297	322.197	186.245	259.818	17.883	-8.703	-0.514	3.061	-13.181	-13.047	0.000	2.584	400.221				-0.001	0.000	0.000	0.001	-4.715	-0.001	24	24
2	10	2014-06-02	-10.395	-10.450	1.889	1.896	90.135	81.892	6.330	7.045	803.600	369.541	318.801	193.798	264.207	16.213	-5.072	-3.422	3.059	-12.072	-12.622	0.000	2.579	400.235				0.000	0.000	0.000	0.000	-4.650	0.003	24	24
2	10	2014-06-03	-5.517	-5.541	2.687	2.706	86.847	82.934	5.998	6.686	804.492	307.721	271.488	260.310	287.695	10.870	-8.852	-13.425	3.059	-6.384	-6.587	0.000	2.581	400.232				-0.002	-2.560	-0.002	0.001	0.186	-0.002	24	24
2	10	2014-06-04	-3.328	-3.331	3.207	3.224	90.378	87.866	3.191	3.553	810.829	304.505	267.387	282.236	299.107	0.959	-8.269	-8.202	3.059	-3.661	-3.554	0.000	2.579	400.234				-0.005	4.734	0.003	0.001	-1.025	-0.005	24	24
2	10	2014-06-05	-5.081	-5.130	2.846	2.855	86.937	83.399	8.425	9.388	810.796	302.943	270.490	249.118	287.000	17.884	-7.595	-5.332	3.059	-6.553	-6.637	4.592	2.582	400.256				-0.022	-0.472	-0.000	0.001	0.199	-0.022	24	24
2	10	2014-06-06	-1.530	-1.517	4.100	4.106	98.630	97.253	7.920	8.849	811.004	289.467	261.664	302.855	309.146	-0.726	-4.749	-6.694	3.024	-1.421	-1.065	0.362	2.543	400.279				-0.019	9.344	0.006	0.000	0.135	-0.019	24	24
2	10	2014-06-07	-3.388	-3.330	3.450	3.475	97.269	94.347	3.171	3.554	809.583	310.134	266.764	295.556	305.311	-5.985	-9.315	-3.687	3.020	-2.271	-1.813	7.500	2.536	400.180			11.983	0.000	14.629	0.009	0.001	1.255	0.008	24	24
2	10	2014-06-08	-5.294	-5.249	2.513	2.556	84.036	80.729	2.967	3.319	811.038	353.047	289.132	247.118	294.569	-2.126	-11.500	-0.301	3.021	-4.704	-4.415	0.000	2.541	400.162			14.124	0.000	2.537	0.002	0.001	-0.324	0.010	24	24
2	10	2014-06-09	-6.422	-6.469	2.354	2.375	79.943	75.174	5.136	5.719	813.725	382.507	307.764	235.507	281.992	11.940	-10.631	3.584	3.025	-7.838	-7.256	23.403	2.539	400.090			1.916	0.000	33.152	0.021	0.001	0.365	0.002	24	24
2	10	2014-06-10	-3.126	-3.183	2.809	2.829	75.708	74.177	7.731	8.617	817.279	387.213	305.526	227.876	294.062	19.701	-19.394	3.429	3.031	-4.858	-3.984	9.513	2.550	400.166			3.101	0.000	19.237	0.012	0.001	-1.052	0.003	24	24
2	10	2014-06-11	-4.664	-4.715	2.679	2.695	80.667	77.547	7.780	8.676	816.675	404.623	314.693	211.024	288.278	18.853	-13.473	-3.263	3.033	-6.236	-5.618	10.824	2.552	400.127				-0.001	14.793	0.010	0.001	-0.770	-0.001	24	24
2	10	2014-06-12	-2.463	-2.512	3.269	3.281	83.509	81.632	6.014	6.698	816.671	398.302	306.331	218.573	298.117	15.259	-8.259	-0.710	3.039	-3.944	-3.838	23.521	2.558	400.115			22.890	0.000	18.717	0.012	0.001	0.300	0.015	24	24
2	10	2014-06-13	-3.001	-3.052	3.274	3.281	86.033	83.416	4.708	5.228	814.154	397.323	302.632	215.652	295.485	11.081	-4.515	14.397	3.054	-4.563	-3.958	27.666	2.568	400.110			26.067	0.000	35.822	0.023	0.000	0.360	0.017	24	24
2	10	2014-06-14	-2.680	-2.742	3.197	3.208	82.608	80.313	4.779	5.303	816.529	403.364	306.147	216.617	295.527	12.400	-5.825	10.432	3.068	-4.545	-3.620	30.254	2.581	400.101			15.533	0.000	35.315	0.023	0.000	0.019	0.010	24	24
2	10	2014-06-15	-1.248	-1.326	3.574	3.578	83.941	82.015	7.059	7.845	817.592	400.105	304.188	222.468	300.214	21.387	-3.835	2.279	3.089	-3.447	-2.738	35.568	2.597	400.274			33.745	0.000	38.002	0.025	0.000	0.548	0.022	24	24
2	10	2014-06-16	-0.091	-0.146	4.108	4.110	88.313	87.755	6.848	7.614	814.204	352.640	276.982	246.790	307.940	17.691	-2.311	-1.496	3.111	-1.694	-1.341	33.511	2.624	400.212			46.246	0.000	28.392	0.018	0.000	0.096	0.030	24	24
2	10	2014-06-17	-0.951	-0.924	4.291	4.301	98.906	98.064	4.197	4.678	812.533	309.677	256.424	307.240	313.002	-1.787	-3.675	-1.638	3.124	-0.572	-0.097	35.921	2.648	400.096			11.285	0.000	40.390	0.026	0.000	0.416	0.008	24	24
2	10	2014-06-18	-2.518	-2.550	3.433	3.444	89.079	87.063	5.574	6.195	811.212	365.005	308.993	245.869	299.850	9.870	-6.765	-1.384	3.127	-3.528	-2.899	12.612	2.649	400.138				-0.006	3.751	0.002	0.001	-0.324	-0.006	24	24
2	10	2014-06-19	-1.018	-0.994	4.239	4.249	98.612	97.718	3.715	4.140	815.421	297.513	244.934	304.104	313.686	-1.452	-3.171	-4.362	3.134	-0.430	-0.432	40.703	2.653	400.201			31.834	0.000	34.012	0.022	0.000	1.900	0.021	24	24
2	10	2014-06-20	-2.899	-2.927	3.260	3.274	87.838	85.745	5.124	5.691	815.442	394.631	308.364	218.518	298.583	6.446	-8.335	13.531	3.137	-3.800	-3.239	12.035	2.662	400.165			3.251	0.000	17.843	0.012	0.001	-0.728	0.003	24	24
2	10	2014-06-21	-3.106	-3.150	3.104	3.120	82.918	81.083	5.945	6.603	811.238	400.207	306.144	211.742	296.061	12.067	-9.730	-0.088	3.137	-4.394	-3.737	18.997	2.660	400.159			6.817	0.000	11.993	0.008	0.001	-0.729	0.005	24	24
2	10	2014-06-22	-2.515	-2.546	3.363	3.376	87.398	85.355	7.093	7.883	809.863	393.377	300.957	230.448	299.825	9.419	-10.675	-2.849	3.138	-3.512	-2.640	16.380	2.661	400.141			12.088	0.000	18.938	0.012	0.001	-0.768	0.009	24	24
2	10	2014-06-23	-1.288	-1.345	3.447	3.463	80.540	79.841	10.855	12.074	807.125	376.050	293.795	235.314	302.454	26.423	-18.099	-4.138	3.138	-2.917	-2.329	21.130	2.648	400.126			13.743	0.000	19.301	0.012	0.001	-0.806	0.010	24	24
2	10	2014-06-24	-1.470	-1.506	3.492	3.510	83.026	82.394	10.318	11.480	805.642	302.469	246.366	262.057	303.900	18.004	-19.057	-2.818	3.134	-2.586	-2.041	11.641	2.662	400.196				0.000	10.388	0.007	0.001	-0.480	0.001	24	24
2	10	2014-06-25	-1.741	-1.763	3.573	3.589	86.635	85.702	14.331	15.959	801.842	306.307	256.521	270.847	304.065	17.591	-22.301	-3.331	3.119	-2.547	-2.084	4.245	2.636	400.261			32.809	0.000	8.528	0.006	0.002	-1.227	0.023	24	24
2	10	2014-06-26	-2.120	-2.140	3.304	3.327	82.975	81.953	10.421	11.606	802.500	310.178	258.925	273.762	302.675	11.893	-24.315	-1.898	3.112	-2.851	-2.327	0.000	2.637	400.193			15.662	0.000	8.019	0.005	0.002	-1.733	0.012	24	24
2	10	2014-06-27	-4.649	-4.629	2.874	2.897	89.487	86.034	6.390	7.123	803.875	355.254	296.915	258.473	295.772	-1.848	-17.141	0.493	3.108	-4.406	-3.959	0.000	2.637	400.252				-0.042	0.000	0.000	0.001	-2.764	-0.042	24	24
2	10	2014-06-28	-3.834	-3.841	3.225	3.236	92.365	89.389	10.172	11.332	802.871	271.452	235.454	281.629	296.599	6.042	-11.182	-2.945	3.104	-4.233	-3.731	0.517	2.627	400.146			8.895	0.000	12.943	0.008	0.001	-1.283	0.007	24	24
2	10	2014-06-29	-4.724	-4.696	2.987	3.009	92.810	89.100	5.503	6.139	800.525	331.342	285.309	278.405	296.156	-2.445	-10.781	0.545	3.101	-4.318	-3.277	0.000	2.624	400.189				-0.015	0.000	0.000	0.001	-2.732	-0.015	24	24
2	10	2014-06-30	-7.247	-7.289	2.275	2.291	85.353	79.667	3.050	3.374	798.983	383.584	320.778	218.554	278.180	5.929	-4.340	4.066	3.101	-8.618	-7.592	0.000	2.625	400.179			2.722	0.000	8.836	0.006	0.000	-1.853	0.002	24	24
2	10	2014-07-01	-7.933	-7.924	2.326	2.344	92.612	86.258	4.546	5.061	799.292	354.073	300.568	240.170	280.327	1.694	-7.666	0.462	3.100	-8.084	-7.533	0.000	2.628	400.212				-0.029	0.000	0.000	0.001	-2.257	-0.029	24	24
2	10	2014-07-02	-6.120	-6.078	2.620	2.650	91.673	86.717	2.236	2.501	804.846	367.470	308.473	243.611	291.093	-3.168	-6.931	-2.460	3.094	-5.527	-5.353	0.000	2.619	400.144			38.473	0.000	-1.044	-0.001	0.001	0.371	0.025	24	24
2	10	2014-07-03	-7.535	-7.594	2.243	2.254	85.478	79.873	5.761	6.401	806.671	403.983	330.224	202.621	275.410	13.887	-6.957	3.563	3.092	-9.290	-8.586	0.000	2.614	400.161				-0.023	0.000	0.000	0.001	-2.515	-0.023	24	24
2	10	2014-07-04	-4.767	-4.845	2.516	2.534	74.750	72.258	6.955	7.732	808.883	386.704	321.517	209.193	285.060	24.485	-12.608	-3.377	3.093	-6.989	-6.908	0.000	2.616	400.140				-0.000	-2.179	-0.001	0.001	-0.651	-0.000	24	24
2	10	2014-07-05	-1.745	-1.775	3.906	3.910	91.839	90.461	5.439	6.052	803.854	282.664	239.259	285.264	304.364	10.639	-2.957	-1.343	3.101	-2.545	-2.901	37.248	2.619	400.191			27.726	0.000	30.643	0.020	0.000	1.207	0.018	24	24
2	10	2014-07-06	-0.664	-0.672	4.130	4.141	92.966	91.905	2.402	2.674	807.104	338.887	275.545	280.069	311.988	0.464	-3.188	8.401	3.116	-0.805	-0.624	30.245	2.644	400.190			85.442	0.000	37.100	0.024	0.000	2.199	0.055	24	24
2	10	2014-07-07	-1.300	-1.369	3.591	3.598	84.718	83.053	8.356	9.288	807.738	374.939	293.454	228.434	300.846	25.938	-9.013	14.974	3.117	-3.289	-2.844	27.978	2.642	400.178				-0.017	40.971	0.026	0.001	-0.498	-0.017	24	24
2	10	2014-07-08	0.233	0.193	3.989	4.006	82.927	82.809	10.374	11.541	806.871	309.241	243.874	286.017	311.142	17.421	-20.849	-4.584	3.133	-0.980	-0.716	38.015	2.642	400.208			15.835	0.000	32.230	0.021	0.002	-0.062	0.012	24	24
2	10	2014-07-09	0.207	0.199	4.578	4.581	95.526	95.414	2.890	3.206	807.200	260.038	206.503	299.151	315.544	2.141	-0.943	-2.770	3.156	-0.021	-0.238	44.235	2.670	400.196			45.150	0.000	35.569	0.023	0.000	0.744	0.029	24	24
2	10	2014-07-10	0.475	0.454	4.344	4.353	89.986	89.397	2.314	2.537	810.962	346.486	267.902	272.992	313.596	4.283	-2.086	11.056	3.166	-0.443	-0.102	40.279	2.693	400.157			6.528	0.000	51.233	0.033	0.000	0.447	0.004	23	23
2	10	2014-07-11	-2.598	-2.652	3.291	3.302	85.022	82.994	5.535	6.135	810.808	385.573	293.858	219.123	297.021	11.800	-7.785	16.935	3.163	-4.171	-3.488	24.986	2.693	400.082				-0.007	34.767	0.022	0.001	-0.230	-0.007	24	24
2	10	2014-07-12	-2.338	-2.396	3.344	3.354	85.528	83.346	5.210	5.772	812.050	384.180	291.008	219.868	297.912	11.768	-5.701	8.579	3.167	-3.962	-3.170	25.820	2.685	400.179			9.130	0.000	29.774	0.019	0.000	-0.408	0.006	24	24
2	10	2014-07-13	-2.882	-2.914	3.397	3.408	89.301	87.142	3.283	3.638	810.342	376.285	282.533	220.461	299.432	5.590	-3.933	13.587	3.175	-3.647	-3.231	28.321	2.700	400.095			32.863	0.000	30.025	0.019	0.000	1.548	0.022	24	24
2	10	2014-07-14	-4.262	-4.262	3.087	3.109	91.217	87.982	2.321	2.575	806.717	370.934	277.185	225.803	295.482	0.971	-4.175	21.471	3.175	-4.554	-3.435	27.718	2.702	400.110				-0.013	42.337	0.027	0.000	1.065	-0.013	24	24
